timestamp,BTC,ETH,ADA,BNB,XRP,SOL,DOT,LTC
2025-05-31 21:44:38,104760.5,2541.35,0.690727,659.51,2.19547,157.7,4.1064,87.76
2025-05-31 21:47:22,104760.6,2541.35,0.69005,659.26,2.19546,157.7,4.1064,87.76
2025-05-31 21:58:29,104751.1,2538.89,0.689717,659.17,2.19383,157.52,4.0979,87.61
2025-05-31 22:13:33,104623.6,2535.66,0.689459,659.64,2.1926,157.4,4.0925,87.49
2025-05-31 22:26:29,104708.6,2539.06,0.688868,659.66,2.19237,157.44,4.0959,87.59
2025-05-31 22:43:37,104759.4,2539.74,0.689384,659.94,2.19332,157.47,4.0932,87.65
2025-05-31 22:48:28,104769.0,2540.72,0.688893,659.44,2.19389,157.48,4.0961,87.62
2025-05-31 23:05:52,104904.5,2549.98,0.69298,660.47,2.19984,157.81,4.1122,87.83
2025-05-31 23:13:40,104774.1,2544.8,0.692637,661.24,2.19323,157.53,4.1152,87.75
2025-05-31 23:43:43,104914.4,2543.87,0.691616,660.35,2.19745,157.89,4.1116,87.81
2025-06-01 00:02:12,104917.6,2542.33,0.692338,659.88,2.19449,157.83,4.0999,87.85
2025-06-01 00:02:35,104918.4,2542.33,0.692338,659.88,2.19602,157.83,4.0999,87.85
2025-06-01 00:08:12,104909.5,2541.41,0.692903,659.76,2.19336,157.69,4.093,87.82
2025-06-01 00:13:46,104900.1,2543.06,0.69066,659.76,2.19,157.73,4.0914,87.84
2025-06-01 00:43:49,104768.6,2538.88,0.688944,659.5,2.18339,157.23,4.0905,87.61
2025-06-01 01:13:52,104803.2,2535.08,0.688601,658.86,2.18476,157.23,4.0873,87.42
2025-06-01 01:43:54,104717.1,2531.06,0.686226,658.33,2.1759,156.59,4.0767,87.2
2025-06-01 02:02:06,104641.8,2527.3,0.68635,658.27,2.17221,156.6,4.0724,87.06
2025-06-01 10:06:59,104307.0,2506.57,0.670001,653.94,2.15362,154.25,4.0347,86.55
2025-06-01 10:22:02,104307.0,2505.37,0.6696,653.94,2.154,153.93,4.0387,86.62
2025-06-01 10:37:06,104354.4,2504.34,0.667294,652.65,2.14752,153.36,4.0314,86.6
2025-06-01 10:52:09,104354.5,2506.5,0.668764,652.81,2.15321,153.35,4.0322,86.68
2025-06-01 11:07:12,104370.4,2506.67,0.6666,652.81,2.14497,153.01,4.0219,86.75
2025-06-01 11:22:14,104124.0,2494.24,0.659102,652.8,2.13531,151.94,4.0019,86.52
2025-06-01 11:37:18,103953.6,2490.14,0.660141,650.98,2.13327,151.6,4.0014,86.28
2025-06-01 11:52:23,104000.1,2490.91,0.657413,649.52,2.13421,151.36,3.993,86.16
2025-06-01 12:07:26,103929.1,2489.98,0.656015,650.35,2.1302,151.25,3.9921,86.37
2025-06-01 12:22:28,104000.0,2497.24,0.6608,650.32,2.13942,151.71,4.0077,86.6
2025-06-01 12:37:32,103914.5,2490.28,0.658919,650.41,2.13448,151.17,3.9898,86.36
2025-06-01 12:52:35,103869.4,2489.01,0.65913,649.65,2.13755,151.09,3.9927,86.25
2025-06-01 13:07:38,103968.8,2496.68,0.65944,649.65,2.13993,151.8,4.0094,86.45
2025-06-01 13:22:41,104018.0,2500.29,0.662059,649.87,2.14519,152.09,4.0169,86.69
2025-06-01 13:37:44,104116.1,2503.06,0.66481,650.03,2.1473,152.17,4.0266,86.88
2025-06-01 13:52:47,104100.0,2501.7,0.6645,650.84,2.14622,152.2,4.0307,86.99
2025-06-01 14:07:51,104095.6,2494.93,0.663,650.52,2.13303,151.68,4.02,86.67
2025-06-01 14:22:53,104112.7,2495.62,0.663664,650.38,2.13615,151.98,4.0219,86.84
2025-06-01 14:37:57,103855.5,2477.9,0.659425,648.52,2.12945,150.96,3.9985,86.35
2025-06-01 14:52:55,103962.6,2484.14,0.659518,648.52,2.13406,151.19,4.0039,86.56
2025-06-01 15:07:58,104011.0,2486.16,0.6615,649.52,2.13233,151.39,4.0069,86.69
2025-06-01 15:23:02,104324.7,2494.17,0.664665,650.03,2.14077,151.97,4.0228,87.16
2025-06-01 15:38:06,104294.5,2494.67,0.664598,650.69,2.1407,152.05,4.0207,87.21
2025-06-01 15:53:09,104374.1,2496.36,0.664698,650.74,2.14177,152.17,4.0225,87.64
2025-06-01 16:08:13,104529.0,2504.1,0.667984,650.12,2.14757,152.76,4.0379,87.81
2025-06-01 16:23:17,104666.9,2509.12,0.670166,652.44,2.15095,153.27,4.0502,87.69
2025-06-01 16:38:21,104742.7,2512.42,0.672076,652.94,2.15259,153.69,4.0608,87.8
2025-06-01 16:53:24,104670.3,2512.07,0.670675,652.92,2.14682,153.35,4.0466,87.51
2025-06-01 17:08:28,104602.5,2505.99,0.670251,652.51,2.14579,153.07,4.0418,87.37
2025-06-01 17:23:31,104690.0,2514.99,0.674024,651.83,2.15411,153.89,4.0524,87.61
2025-06-01 17:38:35,104801.2,2518.37,0.673886,652.81,2.15308,154.25,4.0495,87.58
2025-06-01 17:53:38,104783.4,2524.5,0.675556,654.49,2.15361,154.2,4.0521,87.72
2025-06-01 18:08:41,105000.0,2527.37,0.678966,654.9,2.15564,154.67,4.0618,87.68
2025-06-01 18:23:45,105100.1,2538.11,0.682365,657.26,2.16314,155.58,4.0787,88.08
2025-06-01 18:38:48,105258.0,2541.27,0.683546,656.55,2.17087,156.05,4.0766,88.2
2025-06-01 18:53:52,105271.0,2544.51,0.68524,657.86,2.17333,156.48,4.0793,88.25
2025-06-01 19:08:55,105119.5,2540.47,0.683961,657.86,2.17246,155.9,4.0636,88.13
2025-06-01 19:23:59,105153.1,2543.72,0.681688,656.31,2.17078,156.1,4.0587,87.99
2025-06-01 19:39:03,105196.0,2545.0,0.684057,656.78,2.17517,156.68,4.0662,88.21
2025-06-01 19:54:06,105127.6,2541.85,0.683703,656.53,2.17478,156.5,4.0604,88.14
2025-06-01 20:09:09,105004.3,2530.35,0.680052,655.95,2.16577,155.99,4.0431,87.82
2025-06-01 20:24:13,104799.5,2518.94,0.678381,654.37,2.15774,155.39,4.0295,87.51
2025-06-01 20:39:16,104554.0,2506.16,0.674147,651.26,2.15338,154.27,4.0104,87.11
2025-06-01 20:54:20,104622.3,2514.87,0.673108,652.04,2.15112,153.83,4.0106,87.23
2025-06-01 21:09:24,104983.4,2518.99,0.676643,652.76,2.15976,155.04,4.0338,87.59
2025-06-01 21:24:27,105052.7,2520.93,0.67625,653.71,2.16493,155.21,4.0387,87.66
2025-06-01 21:39:30,105105.1,2519.54,0.675445,654.58,2.1616,155.34,4.0284,87.8
2025-06-01 21:54:34,105146.4,2523.65,0.677352,655.05,2.1663,155.85,4.0342,88.04
2025-06-01 22:09:38,104984.7,2521.32,0.678455,655.24,2.16361,155.4,4.0282,87.78
2025-06-01 22:39:42,105201.0,2533.52,0.680774,656.98,2.16452,155.97,4.0456,88.1
2025-06-01 23:09:45,105026.5,2532.21,0.680445,658.32,2.16289,156.36,4.043,87.95
2025-06-01 23:39:48,105411.1,2536.53,0.682529,658.27,2.17402,157.07,4.059,88.29
2025-06-02 00:09:51,105699.9,2546.28,0.686861,659.96,2.17877,157.19,4.0762,88.49
2025-06-02 00:39:54,105516.5,2539.0,0.682113,659.04,2.17278,156.56,4.0577,88.33
2025-06-02 01:09:57,105801.1,2544.02,0.687598,662.19,2.18522,157.85,4.0718,88.59
2025-06-02 01:40:00,105800.0,2540.0,0.685486,661.03,2.18386,157.55,4.0694,88.56
2025-06-02 02:10:02,105670.0,2540.0,0.685044,661.22,2.17749,157.33,4.0654,88.37
2025-06-02 03:10:06,105518.4,2539.83,0.689305,663.41,2.1823,158.71,4.071,88.61
2025-06-02 04:10:09,105283.2,2521.26,0.683054,662.17,2.16799,157.52,4.0552,87.83
2025-06-02 05:10:11,104950.1,2502.55,0.676683,658.94,2.15768,156.2,4.0229,87.28
2025-06-02 06:10:14,104844.0,2494.06,0.676243,656.18,2.16025,155.47,4.0182,87.3
2025-06-02 07:10:18,104870.5,2496.0,0.681142,657.95,2.17571,156.17,4.0348,87.66
2025-06-02 08:10:21,104925.5,2494.62,0.678876,656.78,2.16674,155.28,4.0268,87.76
2025-06-02 08:25:24,104902.9,2492.95,0.679099,657.76,2.16217,155.33,4.0242,87.82
2025-06-02 08:40:27,104971.8,2491.93,0.680503,657.42,2.16606,155.6,4.0184,87.99
2025-06-02 08:55:30,105221.9,2496.47,0.680742,658.09,2.16927,156.03,4.033,88.32
2025-06-02 09:10:33,105354.2,2504.54,0.681013,658.61,2.17085,156.3,4.0383,89.03
2025-06-02 09:25:36,105398.0,2509.55,0.683046,659.21,2.17839,156.53,4.0432,89.28
2025-06-02 09:40:39,105329.6,2505.61,0.681304,657.76,2.16934,155.89,4.0171,89.14
2025-06-02 09:55:42,105380.9,2508.52,0.678638,658.32,2.16673,155.59,4.0177,89.27
2025-06-02 10:10:45,105546.9,2510.82,0.679387,658.32,2.17415,155.82,4.0207,89.38
2025-06-02 10:25:48,105552.6,2509.79,0.677606,656.69,2.17767,156.06,4.0177,89.47
2025-06-02 10:40:51,105609.8,2506.94,0.675562,656.97,2.17255,155.63,4.0017,89.12
2025-06-02 10:55:55,105322.4,2495.25,0.671247,655.96,2.16434,154.67,3.9775,88.56
2025-06-02 11:10:58,105011.1,2489.92,0.667407,653.91,2.15269,154.0,3.9658,88.44
2025-06-02 11:26:01,104840.2,2487.55,0.669345,652.98,2.15596,154.03,3.97,88.77
2025-06-02 11:41:05,104765.0,2484.98,0.669691,653.85,2.15827,154.05,3.9693,88.76
2025-06-02 11:56:08,104600.0,2482.98,0.669053,653.85,2.15656,153.7,3.9656,88.31
2025-06-02 12:11:11,104622.4,2489.41,0.669298,652.5,2.15738,153.82,3.9772,88.49
2025-06-02 12:26:15,104420.4,2485.43,0.666737,652.39,2.15001,153.55,3.97,88.09
2025-06-02 12:41:18,104442.9,2485.71,0.666938,652.65,2.14886,153.99,3.9653,88.0
2025-06-02 12:56:16,104488.8,2484.08,0.667949,652.85,2.15,154.23,3.9698,88.35
2025-06-02 13:11:19,104444.8,2485.5,0.667078,651.59,2.14496,154.19,3.9701,88.19
2025-06-02 13:26:23,104319.4,2486.71,0.667284,652.18,2.14177,154.26,3.9738,88.11
2025-06-02 13:41:26,104288.8,2483.0,0.667204,652.18,2.141,153.99,3.9678,87.93
2025-06-02 13:56:29,104089.4,2482.45,0.667696,651.16,2.14432,153.54,3.975,87.96
2025-06-02 14:11:32,103993.0,2483.78,0.665814,650.86,2.14255,153.83,3.9734,87.94
2025-06-02 14:26:36,103914.0,2480.64,0.666462,650.38,2.14122,153.42,3.9767,87.89
2025-06-02 14:41:40,104218.4,2496.39,0.672568,650.78,2.15143,154.38,4.0126,88.4
2025-06-02 14:56:43,104171.8,2492.14,0.672086,653.16,2.1505,153.91,4.0046,88.45
2025-06-02 15:11:47,104117.4,2491.18,0.669012,653.24,2.14463,153.73,4.0169,88.45
2025-06-02 15:26:50,103999.9,2498.26,0.670283,653.42,2.14497,153.64,4.0097,88.14
2025-06-02 15:41:53,104328.3,2511.57,0.674009,654.66,2.15245,153.52,4.0354,88.37
2025-06-02 15:56:57,103845.0,2503.85,0.66981,653.45,2.14281,152.24,4.0165,87.83
2025-06-02 16:12:01,104016.4,2509.86,0.669117,653.54,2.14282,152.38,4.0228,87.78
2025-06-02 16:27:04,104565.9,2537.22,0.675828,654.48,2.15714,153.93,4.0536,88.55
2025-06-02 16:42:08,104535.1,2529.6,0.672916,656.76,2.1539,153.86,4.0307,88.33
2025-06-02 16:57:12,104176.8,2532.16,0.671875,655.08,2.14934,152.98,4.0159,88.12
2025-06-02 17:12:16,104030.4,2528.02,0.669839,653.51,2.14687,152.24,4.0184,87.95
2025-06-02 17:27:20,104453.2,2545.97,0.675384,657.59,2.16091,153.4,4.0413,88.66
2025-06-02 17:42:23,104442.5,2541.76,0.673287,655.89,2.15969,153.15,4.0372,88.51
2025-06-02 17:57:26,104424.0,2543.73,0.673764,656.86,2.15936,153.08,4.0326,88.51
2025-06-02 18:12:30,104374.0,2541.25,0.672979,656.81,2.15692,152.76,4.0341,88.21
2025-06-02 18:27:33,104117.5,2531.99,0.670104,656.93,2.1514,152.28,4.0272,88.14
2025-06-02 18:42:37,104217.1,2540.63,0.671851,656.67,2.15629,152.6,4.0199,87.99
2025-06-02 18:57:41,104366.0,2553.0,0.674324,656.91,2.16484,153.26,4.0402,88.07
2025-06-02 19:12:44,104339.9,2544.05,0.673999,658.18,2.17305,153.04,4.039,88.1
2025-06-02 19:27:47,104420.4,2549.31,0.674927,659.55,2.17343,153.51,4.047,88.3
2025-06-02 19:42:51,104273.6,2543.23,0.671198,660.08,2.1662,153.05,4.0268,88.02
2025-06-02 19:57:55,104420.0,2549.58,0.674054,660.93,2.16921,153.8,4.0435,88.52
2025-06-02 20:12:59,104411.4,2547.0,0.673778,660.12,2.16764,153.69,4.0474,88.42
2025-06-02 20:28:02,104729.7,2561.2,0.679579,660.52,2.17715,154.88,4.06,89.04
2025-06-02 20:43:06,104391.1,2547.0,0.676797,660.0,2.17101,154.17,4.055,89.01
2025-06-02 20:58:10,104346.6,2542.25,0.674603,660.0,2.16731,153.23,4.0347,88.65
2025-06-02 21:13:13,104366.1,2537.01,0.674123,660.99,2.16585,152.3,4.0446,88.53
2025-06-02 21:28:17,104490.8,2538.09,0.674348,660.0,2.16793,152.48,4.0404,88.61
2025-06-02 21:43:20,104171.0,2529.0,0.670452,658.74,2.16077,151.97,4.0147,88.2
2025-06-02 21:58:24,104463.4,2533.2,0.672699,660.37,2.16597,152.77,4.0298,88.65
2025-06-02 22:13:27,104932.9,2545.56,0.6808,661.88,2.17817,154.36,4.0679,89.21
2025-06-02 22:43:30,104849.6,2541.97,0.681122,661.23,2.18009,154.33,4.0778,88.95
2025-06-02 23:13:34,105073.8,2547.05,0.684181,662.7,2.18462,155.08,4.1124,89.01
2025-06-02 23:43:37,104817.4,2550.65,0.682308,662.09,2.18005,154.87,4.0998,88.88
2025-06-03 00:13:40,105201.9,2574.11,0.689513,664.96,2.19372,155.96,4.1501,89.55
2025-06-03 01:08:09,105750.0,2604.99,0.690606,665.96,2.19666,156.83,4.1518,89.79
2025-06-03 01:30:36,105847.4,2607.06,0.690819,665.52,2.19896,156.82,4.157,89.93
2025-06-03 01:44:38,105905.1,2612.31,0.689842,664.75,2.20219,157.0,4.1566,89.79
2025-06-03 01:54:00,105927.2,2615.0,0.689908,667.36,2.19893,157.11,4.1478,89.74
2025-06-03 01:57:57,105920.4,2608.07,0.689464,666.79,2.19725,156.94,4.1416,89.53
2025-06-03 02:06:43,105834.6,2604.85,0.68876,667.06,2.1946,156.62,4.1488,89.42
2025-06-03 02:19:47,106270.0,2621.62,0.69619,669.84,2.2073,157.95,4.1787,90.27
2025-06-03 02:33:42,106202.7,2622.39,0.694276,668.56,2.20533,158.34,4.1649,90.07
2025-06-03 02:45:40,106272.4,2621.16,0.697595,669.71,2.2065,158.84,4.1791,90.13
2025-06-03 03:03:05,106320.0,2623.99,0.699278,669.32,2.20968,159.32,4.1913,90.09
2025-06-03 04:03:10,106500.0,2645.99,0.704331,672.79,2.21727,162.14,4.2204,90.51
2025-06-03 05:03:13,105696.4,2616.11,0.699369,670.76,2.20136,160.02,4.182,89.87
2025-06-03 06:03:17,105567.0,2605.33,0.694376,668.0,2.19758,159.58,4.1529,89.55
2025-06-03 07:03:20,105240.7,2597.05,0.692037,667.3,2.19399,158.8,4.1358,89.27
2025-06-03 08:03:24,105456.9,2613.04,0.695302,667.6,2.20585,159.63,4.1719,89.76
2025-06-03 08:18:28,105442.5,2610.73,0.695509,667.44,2.20435,159.46,4.1696,89.68
2025-06-03 08:33:31,105336.8,2607.17,0.693892,666.8,2.19892,159.18,4.1629,89.51
2025-06-03 08:48:35,105319.9,2613.31,0.696505,666.79,2.20201,159.54,4.1763,89.65
2025-06-03 09:03:38,105476.9,2620.0,0.698033,667.2,2.20289,160.19,4.1794,89.86
2025-06-03 09:18:42,105470.1,2615.96,0.697394,666.85,2.19653,159.8,4.1821,89.66
2025-06-03 09:33:45,105312.5,2615.39,0.696055,666.8,2.19403,159.8,4.1744,89.55
2025-06-03 09:48:49,105312.5,2614.14,0.695256,666.67,2.19241,160.05,4.1755,89.56
2025-06-03 10:03:53,105279.4,2611.8,0.693673,666.48,2.19517,159.84,4.1699,89.55
2025-06-03 10:18:57,105047.1,2597.09,0.689273,666.0,2.18701,158.69,4.1506,89.08
2025-06-03 10:34:00,105017.8,2607.42,0.690481,665.26,2.18891,158.9,4.1569,89.5
2025-06-03 10:49:06,105000.0,2605.43,0.689913,664.89,2.18999,159.0,4.1426,89.38
2025-06-03 11:04:10,105152.4,2608.54,0.691509,665.77,2.19136,159.36,4.1578,89.44
2025-06-03 11:19:14,105205.2,2607.99,0.693347,665.9,2.19224,159.07,4.1578,89.52
2025-06-03 11:34:18,105156.0,2605.99,0.694177,665.91,2.19374,159.01,4.1459,89.43
2025-06-03 11:49:22,105305.7,2616.04,0.695537,667.97,2.19839,159.87,4.1579,89.73
2025-06-03 12:04:25,105248.1,2616.31,0.692858,666.47,2.19839,159.99,4.1656,89.72
2025-06-03 12:19:30,105342.9,2617.84,0.69539,666.97,2.20105,160.62,4.1762,89.51
2025-06-03 12:34:34,105372.2,2618.3,0.695805,667.35,2.20104,160.82,4.1806,89.34
2025-06-03 12:49:33,105372.2,2615.52,0.694723,666.83,2.20136,160.9,4.1728,89.28
2025-06-03 13:04:37,105395.3,2615.96,0.694546,666.83,2.20757,161.58,4.1776,89.28
2025-06-03 13:19:41,105374.6,2612.41,0.693848,665.6,2.20599,161.07,4.1769,89.27
2025-06-03 13:34:45,105303.8,2610.56,0.691843,665.29,2.21311,161.0,4.1615,89.06
2025-06-03 13:49:50,105278.0,2605.21,0.6927,665.56,2.21068,160.83,4.153,88.84
2025-06-03 14:04:55,105407.7,2602.19,0.691595,665.61,2.21386,160.63,4.1522,88.97
2025-06-03 14:19:59,105417.7,2604.91,0.690162,665.05,2.21686,160.98,4.1633,89.05
2025-06-03 14:35:02,105433.5,2608.95,0.690841,664.74,2.21538,161.22,4.1392,88.89
2025-06-03 14:50:07,105404.1,2612.98,0.691988,664.13,2.22399,161.57,4.1469,89.1
2025-06-03 15:05:13,105474.8,2618.13,0.691321,664.19,2.22637,161.29,4.1554,89.09
2025-06-03 15:20:17,105499.1,2626.59,0.693718,664.94,2.22317,161.32,4.1721,89.62
2025-06-03 15:35:22,105248.0,2612.98,0.687261,664.9,2.21137,160.4,4.1553,89.22
2025-06-03 15:50:26,105416.6,2625.01,0.688532,665.39,2.21554,160.66,4.1511,89.55
2025-06-03 16:05:30,105457.1,2624.52,0.686712,665.14,2.21343,160.17,4.1544,89.35
2025-06-03 16:20:34,105702.0,2631.0,0.688731,663.29,2.2216,160.99,4.1613,89.3
2025-06-03 16:35:38,106000.0,2630.95,0.690669,665.77,2.22633,161.39,4.18,89.61
2025-06-03 16:50:42,106312.4,2638.54,0.692879,666.8,2.23424,161.76,4.1801,89.79
2025-06-03 17:05:46,106584.5,2642.1,0.691534,668.13,2.23821,162.47,4.1837,89.93
2025-06-03 17:20:51,106642.5,2645.03,0.694835,668.64,2.23945,162.78,4.1977,90.07
2025-06-03 17:35:57,106809.5,2633.57,0.693741,668.01,2.2559,162.3,4.1917,89.95
2025-06-03 17:51:02,106513.6,2620.52,0.692769,667.3,2.26138,162.04,4.1875,89.94
2025-06-03 18:06:07,106541.7,2621.53,0.691354,667.14,2.26192,161.77,4.1792,90.02
2025-06-03 18:21:12,106499.9,2618.09,0.691179,667.9,2.25163,161.6,4.1892,89.96
2025-06-03 18:36:18,106477.3,2618.24,0.690878,666.31,2.27011,161.6,4.1868,89.95
2025-06-03 18:51:23,106202.4,2616.93,0.690474,666.54,2.26441,161.28,4.1969,90.02
2025-06-03 19:06:28,106042.5,2612.99,0.687704,666.01,2.2566,160.94,4.1832,89.71
2025-06-03 19:21:34,106106.0,2625.29,0.690524,666.53,2.25611,161.71,4.1985,90.03
2025-06-03 19:36:40,105975.3,2618.86,0.689434,666.85,2.25119,161.3,4.1893,90.0
2025-06-03 19:51:45,105976.0,2618.52,0.690047,665.62,2.24864,161.2,4.1833,90.04
2025-06-03 20:06:51,105800.1,2613.52,0.68567,665.87,2.24477,160.45,4.1786,89.81
2025-06-03 20:21:56,105843.1,2617.08,0.687726,664.93,2.25667,160.58,4.1795,89.89
2025-06-03 20:37:01,105820.0,2613.17,0.687434,664.47,2.25277,160.5,4.1736,89.88
2025-06-03 20:52:07,106009.4,2618.43,0.687443,664.45,2.26274,160.23,4.1845,90.1
2025-06-03 21:07:12,106144.0,2626.58,0.688222,665.12,2.26176,160.88,4.1876,90.2
2025-06-03 21:22:18,106235.0,2626.55,0.69115,666.21,2.26775,161.12,4.1999,90.42
2025-06-03 21:37:23,106375.0,2625.56,0.691954,665.68,2.27142,160.93,4.196,90.52
2025-06-03 21:52:28,106208.5,2620.11,0.690011,665.86,2.27337,160.56,4.1891,90.37
2025-06-03 22:07:33,106099.1,2621.7,0.687965,665.41,2.27127,160.11,4.1844,90.15
2025-06-03 22:37:40,105766.0,2610.19,0.682989,659.26,2.25405,157.65,4.1479,89.75
2025-06-03 23:07:45,105834.5,2614.08,0.683862,662.32,2.27104,157.94,4.1557,89.92
2025-06-03 23:37:52,105643.7,2607.61,0.680713,661.08,2.25167,155.98,4.1353,89.54
2025-06-04 00:07:58,105616.1,2592.77,0.681079,659.05,2.24853,154.91,4.1277,89.3
2025-06-04 00:38:03,105900.0,2607.19,0.684366,662.34,2.26001,156.1,4.1482,89.81
2025-06-04 01:08:07,105720.0,2603.62,0.687212,662.23,2.25833,155.87,4.1557,89.78
2025-06-04 01:38:12,105467.3,2593.98,0.685342,660.73,2.25165,155.18,4.1398,89.65
2025-06-04 02:08:16,105581.1,2599.39,0.685622,662.16,2.24623,155.51,4.1463,89.85
2025-06-04 03:08:20,105682.8,2608.0,0.696025,664.41,2.2625,156.0,4.1988,90.65
2025-06-04 04:08:25,105728.0,2618.51,0.69927,667.09,2.26148,157.37,4.1976,90.63
2025-06-04 05:08:29,105650.5,2620.71,0.699601,668.77,2.25614,156.65,4.1833,90.19
2025-06-04 06:08:33,105607.6,2630.69,0.69904,670.0,2.25229,156.68,4.1974,90.57
2025-06-04 07:08:38,105531.5,2643.42,0.697333,669.36,2.24554,156.77,4.21,90.75
2025-06-04 08:08:41,105500.0,2630.63,0.694559,669.6,2.23744,156.78,4.1944,90.2
2025-06-04 08:23:46,105339.1,2624.89,0.691402,669.56,2.23496,156.25,4.1776,90.12
2025-06-04 08:38:52,105367.2,2624.92,0.692801,669.13,2.23721,156.47,4.1921,90.1
2025-06-04 08:53:57,105438.4,2633.0,0.693992,669.52,2.24066,156.72,4.2085,90.28
2025-06-04 09:09:02,105363.1,2633.79,0.696324,669.32,2.23843,156.91,4.2031,90.41
2025-06-04 09:24:07,105363.0,2625.99,0.696549,670.7,2.23617,156.58,4.1807,90.25
2025-06-04 09:39:12,105363.1,2628.01,0.694552,670.17,2.2309,156.3,4.1742,90.18
2025-06-04 09:54:16,105509.0,2628.39,0.696495,670.98,2.23886,156.64,4.1856,90.38
2025-06-04 10:09:21,105430.4,2635.0,0.698277,672.27,2.23779,156.8,4.1882,90.48
2025-06-04 10:24:25,105548.3,2645.36,0.699277,671.65,2.24765,157.17,4.2025,90.64
2025-06-04 10:39:30,105532.2,2642.81,0.698739,671.59,2.2485,157.05,4.2002,90.59
2025-06-04 10:54:33,105535.6,2642.0,0.697617,671.31,2.24999,156.9,4.1855,90.48
2025-06-04 11:09:38,105458.1,2639.43,0.698602,670.32,2.25319,156.78,4.176,90.47
2025-06-04 11:24:43,105457.0,2638.39,0.698306,669.64,2.26062,156.61,4.1625,90.25
2025-06-04 11:39:48,105463.0,2636.38,0.698508,669.88,2.25561,156.75,4.1577,90.45
2025-06-04 11:54:53,105811.6,2646.91,0.699663,670.71,2.26097,157.56,4.1781,90.81
2025-06-04 12:09:57,105900.0,2648.49,0.700606,671.17,2.265,157.84,4.1763,90.92
2025-06-04 12:25:01,105860.9,2641.51,0.699161,671.01,2.25911,157.15,4.1762,90.84
2025-06-04 12:40:06,105789.2,2638.18,0.698189,2.25611,4.1571,90.74
2025-06-04 12:55:07,105717.3,2639.98,0.698178,670.17,2.25621,156.75,4.1588,90.82
2025-06-04 13:10:12,105835.7,2641.07,0.696224,670.43,2.25831,156.79,4.1535,90.72
2025-06-04 13:25:16,105558.5,2635.0,0.694622,670.96,2.25299,156.16,4.1352,90.53
2025-06-04 13:40:21,105362.7,2632.44,0.694414,669.13,2.251,156.15,4.1334,90.48
2025-06-04 13:55:28,105329.6,2629.92,0.694495,668.55,2.25531,156.31,4.1329,90.45
2025-06-04 14:10:33,105156.1,2633.93,0.692208,669.7,2.2511,156.24,4.1344,90.27
2025-06-04 14:21:46,105089.5,2624.63,0.690689,669.07,2.24516,155.67,4.1092,89.87
2025-06-04 14:29:14,105029.5,2621.22,0.690482,668.29,2.24295,155.74,4.1048,89.88
2025-06-04 14:33:00,105029.5,2622.13,0.6898,668.43,2.24029,155.54,4.0924,89.77
2025-06-04 14:44:18,105030.5,2625.17,0.690482,668.67,2.24,155.8,4.0962,89.87
2025-06-04 14:48:05,105041.1,2626.44,0.690483,668.97,2.24021,155.87,4.0849,89.95
2025-06-04 14:59:22,105099.7,2618.44,0.688012,668.86,2.23886,155.9,4.0802,90.01
2025-06-04 15:03:08,105064.1,2618.93,0.687793,668.86,2.23813,155.7,4.0756,90.0
2025-06-04 15:14:26,105026.4,2613.23,0.686646,667.52,2.23586,155.65,4.0684,89.94
2025-06-04 15:18:13,105026.4,2614.01,0.687382,667.52,2.23858,155.85,4.0646,90.04
2025-06-04 15:29:31,105100.1,2616.42,0.687356,667.52,2.23765,155.88,4.0625,90.06
2025-06-04 15:33:16,105052.4,2618.98,0.688126,667.66,2.24183,156.07,4.0629,90.25
2025-06-04 15:44:35,105127.6,2625.0,0.689652,668.14,2.24073,156.48,4.0811,90.47
2025-06-04 15:48:20,105222.8,2624.21,0.689937,669.07,2.24399,156.52,4.0867,90.48
2025-06-04 15:59:38,104795.0,2616.02,0.686185,668.25,2.23771,155.85,4.0715,89.99
2025-06-04 16:03:24,104650.0,2610.17,0.683429,668.05,2.2306,155.32,4.0673,89.75
2025-06-04 16:14:42,104521.4,2607.48,0.68235,667.15,2.22811,155.1,4.0544,89.61
2025-06-04 16:18:29,104651.5,2613.02,0.684115,667.15,2.23438,155.38,4.0517,89.72
2025-06-04 16:29:47,104696.1,2613.38,0.683002,668.08,2.2309,155.6,4.0557,89.7
2025-06-04 16:33:35,104798.5,2615.3,0.683686,667.38,2.23378,155.88,4.059,89.79
2025-06-04 16:44:52,104760.6,2619.43,0.683467,667.66,2.24019,155.81,4.0614,89.74
2025-06-04 16:48:39,104885.4,2624.25,0.685509,667.66,2.24353,156.23,4.0684,89.94
2025-06-04 16:59:58,105044.4,2641.56,0.687385,667.93,2.24648,156.82,4.0885,90.05
2025-06-04 17:03:43,105065.4,2637.03,0.68546,668.71,2.24448,156.76,4.0889,90.06
2025-06-04 17:15:02,105158.0,2646.63,0.687355,667.42,2.25725,157.1,4.0888,90.1
2025-06-04 17:18:47,105347.3,2656.11,0.689735,669.68,2.25727,157.43,4.1023,90.29
2025-06-04 17:30:10,105500.0,2650.7,0.688802,669.66,2.25488,157.5,4.1059,90.11
2025-06-04 17:33:52,105472.8,2650.99,0.688977,669.64,2.25436,157.6,4.1009,90.0
2025-06-04 17:45:14,105484.5,2671.67,0.690124,670.44,2.25512,157.61,4.1172,90.22
2025-06-04 17:48:56,105461.6,2668.0,0.690578,670.52,2.25423,157.4,4.1106,90.22
2025-06-04 18:00:19,105353.6,2668.68,0.688476,669.77,2.25025,157.18,4.1105,90.11
