timestamp,signal,total_signals,positive_outcomes,hit_rate_%,avg_return_%
2025-06-04 20:31:08,BUY,900,715,79.4,318.94
2025-06-04 20:31:08,SELL,11970,9548,79.8,1.54
2025-06-04 20:31:08,HOLD,166387,122009,73.3,0.98
2025-06-04 20:34:50,BUY,907,720,79.4,317.48
2025-06-04 20:34:50,SELL,12045,9598,79.7,1.53
2025-06-04 20:34:50,HOLD,167434,122699,73.3,0.98
2025-06-04 20:46:13,BUY,914,725,79.3,316.05
2025-06-04 20:46:13,SELL,12120,9648,79.6,1.53
2025-06-04 20:46:13,HOLD,168481,123392,73.2,0.97
2025-06-04 20:49:55,BUY,921,730,79.3,314.64
2025-06-04 20:49:55,SELL,12195,9698,79.5,1.53
2025-06-04 20:49:55,HOLD,169528,124084,73.2,0.97
2025-06-04 21:01:18,BUY,928,735,79.2,313.25
2025-06-04 21:01:18,SELL,12270,9747,79.4,1.52
2025-06-04 21:01:18,HOLD,170575,124764,73.1,0.97
2025-06-04 21:04:59,BUY,935,740,79.1,311.88
2025-06-04 21:04:59,SELL,12345,9796,79.4,1.52
2025-06-04 21:04:59,HOLD,171622,125447,73.1,0.97
2025-06-04 21:16:21,BUY,942,745,79.1,310.53
2025-06-04 21:16:21,SELL,12420,9845,79.3,1.51
2025-06-04 21:16:21,HOLD,172669,126119,73.0,0.96
2025-06-04 21:20:03,BUY,949,750,79.0,309.2
2025-06-04 21:20:03,SELL,12495,9894,79.2,1.51
2025-06-04 21:20:03,HOLD,173716,126797,73.0,0.96
2025-06-04 21:31:26,BUY,956,755,79.0,307.89
2025-06-04 21:31:26,SELL,12570,9943,79.1,1.5
2025-06-04 21:31:26,HOLD,174763,127470,72.9,0.96
2025-06-04 21:35:08,BUY,963,760,78.9,306.6
2025-06-04 21:35:08,SELL,12645,9992,79.0,1.5
2025-06-04 21:35:08,HOLD,175810,128144,72.9,0.95
2025-06-04 21:46:30,BUY,970,765,78.9,305.33
2025-06-04 21:46:30,SELL,12720,10041,78.9,1.5
2025-06-04 21:46:30,HOLD,176857,128823,72.8,0.95
2025-06-04 21:50:13,BUY,977,770,78.8,304.07
2025-06-04 21:50:13,SELL,12795,10089,78.9,1.49
2025-06-04 21:50:13,HOLD,177904,129497,72.8,0.95
2025-06-04 22:01:35,BUY,984,775,78.8,302.84
2025-06-04 22:01:35,SELL,12870,10136,78.8,1.49
2025-06-04 22:01:35,HOLD,178951,130157,72.7,0.95
2025-06-04 22:05:17,BUY,991,779,78.6,301.62
2025-06-04 22:05:17,SELL,12945,10183,78.7,1.48
2025-06-04 22:05:17,HOLD,179998,130807,72.7,0.94
2025-06-04 22:31:39,BUY,998,782,78.4,300.41
2025-06-04 22:31:39,SELL,13020,10230,78.6,1.48
2025-06-04 22:31:39,HOLD,181045,131429,72.6,0.94
2025-06-04 22:35:21,BUY,1005,785,78.1,299.23
2025-06-04 22:35:21,SELL,13095,10277,78.5,1.47
2025-06-04 22:35:21,HOLD,182092,132049,72.5,0.93
2025-06-04 23:01:44,BUY,1012,788,77.9,298.05
2025-06-04 23:01:44,SELL,13170,10324,78.4,1.47
2025-06-04 23:01:44,HOLD,183139,132653,72.4,0.93
2025-06-04 23:05:26,BUY,1019,790,77.5,296.9
2025-06-04 23:05:26,SELL,13245,10370,78.3,1.46
2025-06-04 23:05:26,HOLD,184186,133248,72.3,0.92
2025-06-04 23:31:48,BUY,1026,793,77.3,295.76
2025-06-04 23:31:48,SELL,13320,10417,78.2,1.45
2025-06-04 23:31:48,HOLD,185233,133861,72.3,0.92
2025-06-04 23:35:30,BUY,1033,797,77.2,294.63
2025-06-04 23:35:30,SELL,13395,10464,78.1,1.45
2025-06-04 23:35:30,HOLD,186280,134492,72.2,0.92
2025-06-05 00:01:52,BUY,1043,802,76.9,292.68
2025-06-05 00:01:52,SELL,13481,10513,78.0,1.44
2025-06-05 00:01:52,HOLD,187766,135184,72.0,0.91
2025-06-05 00:05:35,BUY,1053,807,76.6,290.76
2025-06-05 00:05:35,SELL,13567,10563,77.9,1.44
2025-06-05 00:05:35,HOLD,189252,135863,71.8,0.9
2025-06-05 00:31:56,BUY,1063,812,76.4,288.88
2025-06-05 00:31:56,SELL,13653,10611,77.7,1.43
2025-06-05 00:31:56,HOLD,190738,136521,71.6,0.89
2025-06-05 00:35:38,BUY,1073,817,76.1,287.03
2025-06-05 00:35:38,SELL,13739,10659,77.6,1.42
2025-06-05 00:35:38,HOLD,192224,137179,71.4,0.88
2025-06-05 01:01:59,BUY,1083,822,75.9,285.22
2025-06-05 01:01:59,SELL,13825,10707,77.4,1.42
2025-06-05 01:02:00,HOLD,193710,137832,71.2,0.87
2025-06-05 01:05:45,BUY,1093,826,75.6,283.43
2025-06-05 01:05:45,SELL,13911,10755,77.3,1.41
2025-06-05 01:05:45,HOLD,195196,138486,70.9,0.87
2025-06-05 01:32:03,BUY,1103,830,75.2,281.69
2025-06-05 01:32:03,SELL,13997,10803,77.2,1.4
2025-06-05 01:32:03,HOLD,196682,139132,70.7,0.86
2025-06-05 01:35:49,BUY,1113,835,75.0,279.97
2025-06-05 01:35:49,SELL,14083,10851,77.1,1.39
2025-06-05 01:35:49,HOLD,198168,139785,70.5,0.85
2025-06-05 02:02:08,BUY,1123,840,74.8,278.28
2025-06-05 02:02:08,SELL,14169,10899,76.9,1.39
2025-06-05 02:02:08,HOLD,199654,140439,70.3,0.84
2025-06-05 02:05:54,BUY,1133,845,74.6,276.63
2025-06-05 02:05:54,SELL,14255,10947,76.8,1.38
2025-06-05 02:05:54,HOLD,201140,141096,70.1,0.83
2025-06-05 07:49:16,BUY,1153,855,74.2,273.4
2025-06-05 07:49:16,SELL,14427,11043,76.5,1.37
2025-06-05 07:49:16,HOLD,204112,142410,69.8,0.81
2025-06-05 07:49:16,BUY,1153,855,74.2,273.4
2025-06-05 07:49:16,SELL,14427,11043,76.5,1.37
2025-06-05 07:49:16,HOLD,204112,142410,69.8,0.81
2025-06-05 09:03:21,BUY,1163,860,73.9,271.83
2025-06-05 09:03:21,SELL,14513,11091,76.4,1.36
2025-06-05 09:03:21,HOLD,205598,143070,69.6,0.81
2025-06-05 09:03:23,BUY,1173,865,73.7,270.28
2025-06-05 09:03:23,SELL,14599,11139,76.3,1.36
2025-06-05 09:03:23,HOLD,207084,143730,69.4,0.8
2025-06-05 09:18:27,BUY,1183,870,73.5,268.77
2025-06-05 09:18:27,SELL,14685,11187,76.2,1.35
2025-06-05 09:18:27,HOLD,208570,144407,69.2,0.79
2025-06-05 09:18:28,BUY,1193,875,73.3,267.27
2025-06-05 09:18:28,SELL,14771,11235,76.1,1.34
2025-06-05 09:18:28,HOLD,210056,145084,69.1,0.78
2025-06-05 09:33:33,BUY,1203,880,73.2,265.81
2025-06-05 09:33:33,SELL,14857,11283,75.9,1.34
2025-06-05 09:33:33,HOLD,211542,145761,68.9,0.78
2025-06-05 09:33:33,BUY,1213,885,73.0,264.36
2025-06-05 09:33:33,SELL,14943,11331,75.8,1.33
2025-06-05 09:33:33,HOLD,213028,146438,68.7,0.77
2025-06-05 09:48:37,BUY,1223,889,72.7,262.94
2025-06-05 09:48:37,SELL,15029,11379,75.7,1.33
2025-06-05 09:48:37,HOLD,214514,147100,68.6,0.76
2025-06-05 09:48:38,BUY,1233,893,72.4,261.54
2025-06-05 09:48:38,SELL,15115,11427,75.6,1.32
2025-06-05 09:48:38,HOLD,216000,147762,68.4,0.76
2025-06-05 10:03:43,BUY,1243,897,72.2,260.17
2025-06-05 10:03:43,SELL,15201,11475,75.5,1.32
2025-06-05 10:03:43,HOLD,217486,148444,68.3,0.75
2025-06-05 10:03:44,BUY,1253,901,71.9,258.81
2025-06-05 10:03:44,SELL,15287,11523,75.4,1.31
2025-06-05 10:03:44,HOLD,218972,149126,68.1,0.74
2025-06-05 10:18:48,BUY,1263,905,71.7,257.48
2025-06-05 10:18:48,SELL,15373,11571,75.3,1.3
2025-06-05 10:18:48,HOLD,220458,149801,67.9,0.74
2025-06-05 10:18:49,BUY,1273,909,71.4,256.17
2025-06-05 10:18:49,SELL,15459,11619,75.2,1.3
2025-06-05 10:18:49,HOLD,221944,150476,67.8,0.73
2025-06-05 10:40:17,BUY,1283,913,71.2,254.88
2025-06-05 10:40:17,SELL,15545,11667,75.1,1.29
2025-06-05 10:40:17,HOLD,223430,151157,67.7,0.72
2025-06-05 10:40:18,BUY,1293,917,70.9,253.61
2025-06-05 10:40:18,SELL,15631,11715,74.9,1.29
2025-06-05 10:40:18,HOLD,224916,151838,67.5,0.72
2025-06-05 10:55:22,BUY,1303,922,70.8,252.36
2025-06-05 10:55:22,SELL,15717,11763,74.8,1.28
2025-06-05 10:55:22,HOLD,226402,152518,67.4,0.71
2025-06-05 10:55:23,BUY,1313,927,70.6,251.13
2025-06-05 10:55:23,SELL,15803,11811,74.7,1.28
2025-06-05 10:55:23,HOLD,227888,153198,67.2,0.7
2025-06-05 11:10:28,BUY,1323,932,70.4,249.91
2025-06-05 11:10:28,SELL,15889,11859,74.6,1.27
2025-06-05 11:10:28,HOLD,229374,153899,67.1,0.7
2025-06-05 11:10:28,BUY,1333,937,70.3,248.72
2025-06-05 11:10:28,SELL,15975,11907,74.5,1.27
2025-06-05 11:10:28,HOLD,230860,154600,67.0,0.69
2025-06-05 11:25:34,BUY,1343,941,70.1,247.54
2025-06-05 11:25:34,SELL,16061,11955,74.4,1.26
2025-06-05 11:25:34,HOLD,232346,155291,66.8,0.69
2025-06-05 11:25:34,BUY,1353,945,69.8,246.38
2025-06-05 11:25:34,SELL,16147,12003,74.3,1.26
2025-06-05 11:25:34,HOLD,233832,155982,66.7,0.68
2025-06-05 11:40:41,BUY,1363,949,69.6,245.24
2025-06-05 11:40:41,SELL,16233,12051,74.2,1.25
2025-06-05 11:40:41,HOLD,235318,156667,66.6,0.68
2025-06-05 11:40:42,BUY,1373,953,69.4,244.11
2025-06-05 11:40:42,SELL,16319,12099,74.1,1.25
2025-06-05 11:40:42,HOLD,236804,157352,66.4,0.67
2025-06-05 11:55:48,BUY,1383,958,69.3,243.0
2025-06-05 11:55:48,SELL,16405,12147,74.0,1.24
2025-06-05 11:55:48,HOLD,238290,158057,66.3,0.66
2025-06-05 11:55:48,BUY,1393,963,69.1,241.91
2025-06-05 11:55:48,SELL,16491,12195,73.9,1.24
2025-06-05 11:55:48,HOLD,239776,158762,66.2,0.66
2025-06-05 12:10:53,BUY,1403,968,69.0,240.83
2025-06-05 12:10:53,SELL,16577,12243,73.9,1.23
2025-06-05 12:10:53,HOLD,241262,159466,66.1,0.65
2025-06-05 12:10:56,BUY,1413,973,68.9,239.77
2025-06-05 12:10:56,SELL,16663,12291,73.8,1.23
2025-06-05 12:10:56,HOLD,242748,160170,66.0,0.65
2025-06-05 12:26:00,BUY,1423,978,68.7,238.72
2025-06-05 12:26:00,SELL,16749,12339,73.7,1.22
2025-06-05 12:26:00,HOLD,244234,160837,65.9,0.64
2025-06-05 12:26:01,BUY,1433,983,68.6,237.68
2025-06-05 12:26:01,SELL,16835,12387,73.6,1.22
2025-06-05 12:26:01,HOLD,245720,161504,65.7,0.64
2025-06-05 12:41:06,BUY,1443,987,68.4,236.66
2025-06-05 12:41:06,SELL,16921,12435,73.5,1.21
2025-06-05 12:41:06,HOLD,247206,162159,65.6,0.63
2025-06-05 12:41:09,BUY,1453,991,68.2,235.66
2025-06-05 12:41:09,SELL,17007,12483,73.4,1.21
2025-06-05 12:41:09,HOLD,248692,162814,65.5,0.63
2025-06-05 12:56:12,BUY,1463,995,68.0,234.67
2025-06-05 12:56:12,SELL,17093,12531,73.3,1.21
2025-06-05 12:56:12,HOLD,250178,163473,65.3,0.62
2025-06-05 12:56:15,BUY,1473,999,67.8,233.69
2025-06-05 12:56:15,SELL,17179,12579,73.2,1.2
2025-06-05 12:56:15,HOLD,251664,164132,65.2,0.62
2025-06-05 13:11:18,BUY,1483,1003,67.6,232.72
2025-06-05 13:11:18,SELL,17265,12627,73.1,1.2
2025-06-05 13:11:18,HOLD,253150,164790,65.1,0.61
2025-06-05 13:11:21,BUY,1493,1007,67.4,231.77
2025-06-05 13:11:21,SELL,17351,12675,73.1,1.19
2025-06-05 13:11:21,HOLD,254636,165448,65.0,0.6
2025-06-05 13:20:45,BUY,1503,1011,67.3,230.83
2025-06-05 13:20:45,SELL,17437,12723,73.0,1.19
2025-06-05 13:20:45,HOLD,256122,166109,64.9,0.6
2025-06-05 13:35:53,BUY,1513,1016,67.2,229.9
2025-06-05 13:35:53,SELL,17523,12771,72.9,1.18
2025-06-05 13:35:53,HOLD,257608,166781,64.7,0.59
2025-06-05 13:50:57,BUY,1523,1021,67.0,228.99
2025-06-05 13:50:57,SELL,17609,12819,72.8,1.18
2025-06-05 13:50:57,HOLD,259094,167450,64.6,0.59
2025-06-05 14:06:01,BUY,1533,1026,66.9,228.08
2025-06-05 14:06:01,SELL,17695,12867,72.7,1.17
2025-06-05 14:06:01,HOLD,260580,168130,64.5,0.58
2025-06-05 14:21:06,BUY,1543,1031,66.8,227.2
2025-06-05 14:21:06,SELL,17781,12917,72.6,1.17
2025-06-05 14:21:06,HOLD,262066,168867,64.4,0.58
2025-06-05 14:36:11,BUY,1553,1036,66.7,226.32
2025-06-05 14:36:11,SELL,17867,12967,72.6,1.17
2025-06-05 14:36:11,HOLD,263552,169593,64.3,0.58
2025-06-05 14:51:16,BUY,1563,1041,66.6,225.45
2025-06-05 14:51:16,SELL,17953,13018,72.5,1.16
2025-06-05 14:51:16,HOLD,265038,170370,64.3,0.57
2025-06-05 15:06:20,BUY,1573,1046,66.5,224.6
2025-06-05 15:06:20,SELL,18039,13069,72.4,1.16
2025-06-05 15:06:20,HOLD,266524,171136,64.2,0.57
2025-06-05 15:21:24,BUY,1583,1051,66.4,223.75
2025-06-05 15:21:24,SELL,18125,13119,72.4,1.16
2025-06-05 15:21:24,HOLD,268010,171894,64.1,0.57
2025-06-05 15:36:28,BUY,1593,1056,66.3,222.92
2025-06-05 15:36:28,SELL,18211,13168,72.3,1.15
2025-06-05 15:36:28,HOLD,269496,172627,64.1,0.57
2025-06-05 15:51:34,BUY,1603,1060,66.1,222.09
2025-06-05 15:51:34,SELL,18297,13216,72.2,1.15
2025-06-05 15:51:34,HOLD,270982,173286,63.9,0.56
2025-06-05 16:06:40,BUY,1613,1064,66.0,221.27
2025-06-05 16:06:40,SELL,18383,13263,72.1,1.14
2025-06-05 16:06:40,HOLD,272468,173933,63.8,0.56
2025-06-05 16:21:45,BUY,1623,1068,65.8,220.47
2025-06-05 16:21:45,SELL,18469,13310,72.1,1.14
2025-06-05 16:21:45,HOLD,273954,174568,63.7,0.55
2025-06-05 16:36:50,BUY,1633,1072,65.6,219.67
2025-06-05 16:36:50,SELL,18555,13357,72.0,1.14
2025-06-05 16:36:50,HOLD,275440,175202,63.6,0.54
2025-06-05 16:51:54,BUY,1643,1076,65.5,218.88
2025-06-05 16:51:54,SELL,18641,13404,71.9,1.13
2025-06-05 16:51:54,HOLD,276926,175836,63.5,0.54
2025-06-05 17:06:56,BUY,1653,1080,65.3,218.1
2025-06-05 17:06:56,SELL,18727,13451,71.8,1.13
2025-06-05 17:06:56,HOLD,278412,176470,63.4,0.53
2025-06-05 17:21:58,BUY,1663,1084,65.2,217.33
2025-06-05 17:21:58,SELL,18813,13498,71.7,1.12
2025-06-05 17:21:58,HOLD,279898,177104,63.3,0.53
2025-06-05 17:37:02,BUY,1673,1088,65.0,216.58
2025-06-05 17:37:02,SELL,18899,13546,71.7,1.12
2025-06-05 17:37:02,HOLD,281384,177759,63.2,0.52
2025-06-05 17:52:08,BUY,1683,1092,64.9,215.83
2025-06-05 17:52:08,SELL,18985,13594,71.6,1.12
2025-06-05 17:52:08,HOLD,282870,178412,63.1,0.52
2025-06-05 18:07:06,BUY,1693,1096,64.7,215.09
2025-06-05 18:07:06,SELL,19071,13641,71.5,1.11
2025-06-05 18:07:06,HOLD,284356,179053,63.0,0.51
2025-06-05 18:22:12,BUY,1703,1100,64.6,214.35
2025-06-05 18:22:12,SELL,19157,13688,71.5,1.11
2025-06-05 18:22:12,HOLD,285842,179684,62.9,0.51
2025-06-05 18:37:19,BUY,1713,1104,64.4,213.63
2025-06-05 18:37:19,SELL,19243,13735,71.4,1.1
2025-06-05 18:37:19,HOLD,287328,180315,62.8,0.5
2025-06-05 18:52:24,BUY,1723,1108,64.3,212.91
2025-06-05 18:52:24,SELL,19329,13782,71.3,1.1
2025-06-05 18:52:25,HOLD,288814,180946,62.7,0.49
2025-06-05 19:07:30,BUY,1733,1112,64.2,212.2
2025-06-05 19:07:30,SELL,19415,13829,71.2,1.09
2025-06-05 19:07:30,HOLD,290300,181577,62.5,0.49
2025-06-05 19:22:35,BUY,1743,1116,64.0,211.5
2025-06-05 19:22:35,SELL,19501,13876,71.2,1.09
2025-06-05 19:22:35,HOLD,291786,182209,62.4,0.48
2025-06-05 19:37:41,BUY,1753,1120,63.9,210.81
2025-06-05 19:37:41,SELL,19587,13923,71.1,1.09
2025-06-05 19:37:41,HOLD,293272,182840,62.3,0.48
2025-06-05 19:52:46,BUY,1763,1124,63.8,210.12
2025-06-05 19:52:46,SELL,19673,13970,71.0,1.08
2025-06-05 19:52:46,HOLD,294758,183471,62.2,0.47
2025-06-05 20:07:51,BUY,1773,1128,63.6,209.45
2025-06-05 20:07:51,SELL,19759,14017,70.9,1.08
2025-06-05 20:07:51,HOLD,296244,184102,62.1,0.46
2025-06-05 20:22:58,BUY,1783,1132,63.5,208.78
2025-06-05 20:22:58,SELL,19845,14064,70.9,1.07
2025-06-05 20:22:58,HOLD,297730,184733,62.0,0.46
2025-06-05 20:38:04,BUY,1793,1136,63.4,208.12
2025-06-05 20:38:04,SELL,19931,14111,70.8,1.07
2025-06-05 20:38:04,HOLD,299216,185364,61.9,0.45
2025-06-05 20:53:10,BUY,1803,1140,63.2,207.46
2025-06-05 20:53:10,SELL,20017,14158,70.7,1.07
2025-06-05 20:53:10,HOLD,300702,185995,61.9,0.45
2025-06-05 21:08:17,BUY,1813,1144,63.1,206.82
2025-06-05 21:08:17,SELL,20103,14205,70.7,1.06
2025-06-05 21:08:17,HOLD,302188,186626,61.8,0.44
2025-06-05 21:23:25,BUY,1823,1148,63.0,206.18
2025-06-05 21:23:25,SELL,20189,14252,70.6,1.06
2025-06-05 21:23:25,HOLD,303674,187257,61.7,0.43
2025-06-05 21:38:31,BUY,1833,1152,62.8,205.54
2025-06-05 21:38:31,SELL,20275,14299,70.5,1.05
2025-06-05 21:38:31,HOLD,305160,187888,61.6,0.42
2025-06-06 23:11:43,BUY,1844,1156,62.7,204.8
2025-06-06 23:11:43,SELL,20401,14357,70.4,1.04
2025-06-06 23:11:43,HOLD,306904,188565,61.4,0.41
2025-06-06 23:34:01,BUY,1855,1160,62.5,204.07
2025-06-06 23:34:01,SELL,20527,14416,70.2,1.04
2025-06-06 23:34:01,HOLD,308648,189245,61.3,0.41
2025-06-06 23:51:58,BUY,1866,1164,62.4,203.34
2025-06-06 23:51:58,SELL,20653,14475,70.1,1.03
2025-06-06 23:51:58,HOLD,310392,189927,61.2,0.4
2025-06-07 00:22:02,BUY,1877,1168,62.2,202.63
2025-06-07 00:22:02,SELL,20779,14534,69.9,1.02
2025-06-07 00:22:02,HOLD,312151,190610,61.1,0.39
2025-06-07 00:52:07,BUY,1888,1172,62.1,201.92
2025-06-07 00:52:07,SELL,20905,14593,69.8,1.01
2025-06-07 00:52:07,HOLD,313910,191295,60.9,0.38
2025-06-07 01:22:11,BUY,1899,1176,61.9,201.22
2025-06-07 01:22:11,SELL,21031,14652,69.7,1.0
2025-06-07 01:22:11,HOLD,315669,191977,60.8,0.37
2025-06-07 01:52:15,BUY,1910,1180,61.8,200.53
2025-06-07 01:52:15,SELL,21157,14711,69.5,1.0
2025-06-07 01:52:15,HOLD,317428,192660,60.7,0.36
2025-06-07 02:22:20,BUY,1921,1184,61.6,199.85
2025-06-07 02:22:20,SELL,21283,14770,69.4,0.99
2025-06-07 02:22:20,HOLD,319187,193342,60.6,0.35
2025-06-07 03:22:24,BUY,1932,1188,61.5,199.17
2025-06-07 03:22:24,SELL,21409,14829,69.3,0.98
2025-06-07 03:22:24,HOLD,320946,194028,60.5,0.35
2025-06-07 04:22:28,BUY,1943,1192,61.3,198.5
2025-06-07 04:22:28,SELL,21535,14888,69.1,0.98
2025-06-07 04:22:28,HOLD,322705,194713,60.3,0.34
2025-06-07 05:22:34,BUY,1954,1196,61.2,197.84
2025-06-07 05:22:34,SELL,21661,14947,69.0,0.97
2025-06-07 05:22:34,HOLD,324464,195404,60.2,0.33
2025-06-07 06:22:39,BUY,1965,1200,61.1,197.19
2025-06-07 06:22:39,SELL,21787,15006,68.9,0.96
2025-06-07 06:22:39,HOLD,326223,196096,60.1,0.32
2025-06-07 07:22:43,BUY,1976,1204,60.9,196.55
2025-06-07 07:22:43,SELL,21913,15065,68.7,0.95
2025-06-07 07:22:43,HOLD,327982,196791,60.0,0.31
2025-06-07 08:22:47,BUY,1987,1208,60.8,195.91
2025-06-07 08:22:47,SELL,22039,15124,68.6,0.95
2025-06-07 08:22:48,HOLD,329741,197487,59.9,0.31
2025-06-07 08:37:51,BUY,1998,1212,60.7,195.28
2025-06-07 08:37:51,SELL,22165,15183,68.5,0.94
2025-06-07 08:37:51,HOLD,331500,198183,59.8,0.3
2025-06-07 08:52:57,BUY,2009,1216,60.5,194.65
2025-06-07 08:52:57,SELL,22291,15242,68.4,0.93
2025-06-07 08:52:57,HOLD,333259,198880,59.7,0.29
2025-06-07 09:08:01,BUY,2020,1220,60.4,194.04
2025-06-07 09:08:01,SELL,22417,15301,68.3,0.93
2025-06-07 09:08:01,HOLD,335018,199576,59.6,0.28
2025-06-07 09:23:06,BUY,2031,1224,60.3,193.42
2025-06-07 09:23:06,SELL,22543,15360,68.1,0.92
2025-06-07 09:23:06,HOLD,336777,200273,59.5,0.28
2025-06-07 09:38:11,BUY,2042,1228,60.1,192.82
2025-06-07 09:38:11,SELL,22669,15419,68.0,0.92
2025-06-07 09:38:11,HOLD,338536,200970,59.4,0.27
2025-06-07 09:53:15,BUY,2053,1232,60.0,192.22
2025-06-07 09:53:15,SELL,22795,15478,67.9,0.91
2025-06-07 09:53:15,HOLD,340295,201666,59.3,0.26
2025-06-07 10:08:19,BUY,2064,1236,59.9,191.63
2025-06-07 10:08:19,SELL,22921,15537,67.8,0.9
2025-06-07 10:08:19,HOLD,342054,202362,59.2,0.25
2025-06-07 10:23:23,BUY,2075,1240,59.8,191.05
2025-06-07 10:23:23,SELL,23047,15596,67.7,0.9
2025-06-07 10:23:23,HOLD,343813,203058,59.1,0.25
2025-06-07 10:38:28,BUY,2086,1244,59.6,190.47
2025-06-07 10:38:28,SELL,23173,15655,67.6,0.89
2025-06-07 10:38:28,HOLD,345572,203754,59.0,0.24
2025-06-07 10:53:34,BUY,2097,1248,59.5,189.89
2025-06-07 10:53:34,SELL,23299,15714,67.4,0.88
2025-06-07 10:53:34,HOLD,347331,204450,58.9,0.23
2025-06-07 11:08:39,BUY,2108,1252,59.4,189.33
2025-06-07 11:08:39,SELL,23425,15773,67.3,0.88
2025-06-07 11:08:39,HOLD,349090,205146,58.8,0.23
2025-06-07 11:23:43,BUY,2119,1256,59.3,188.77
2025-06-07 11:23:43,SELL,23551,15832,67.2,0.87
2025-06-07 11:23:43,HOLD,350849,205842,58.7,0.22
2025-06-07 11:38:48,BUY,2130,1260,59.2,188.21
2025-06-07 11:38:48,SELL,23677,15891,67.1,0.87
2025-06-07 11:38:48,HOLD,352608,206538,58.6,0.21
2025-06-07 11:53:53,BUY,2141,1264,59.0,187.66
2025-06-07 11:53:53,SELL,23803,15950,67.0,0.86
2025-06-07 11:53:53,HOLD,354367,207234,58.5,0.21
2025-06-07 12:08:57,BUY,2152,1268,58.9,187.12
2025-06-07 12:08:57,SELL,23929,16009,66.9,0.85
2025-06-07 12:08:57,HOLD,356126,207930,58.4,0.2
2025-06-07 12:24:02,BUY,2163,1272,58.8,186.58
2025-06-07 12:24:02,SELL,24055,16068,66.8,0.85
2025-06-07 12:24:02,HOLD,357885,208627,58.3,0.19
2025-06-07 12:39:06,BUY,2174,1276,58.7,186.05
2025-06-07 12:39:06,SELL,24181,16127,66.7,0.84
2025-06-07 12:39:06,HOLD,359644,209323,58.2,0.19
2025-06-07 12:54:08,BUY,2185,1280,58.6,185.52
2025-06-07 12:54:08,SELL,24307,16186,66.6,0.84
2025-06-07 12:54:08,HOLD,361403,210020,58.1,0.18
2025-06-07 13:09:14,BUY,2196,1284,58.5,185.0
2025-06-07 13:09:14,SELL,24433,16245,66.5,0.83
2025-06-07 13:09:15,HOLD,363162,210717,58.0,0.17
2025-06-07 13:24:19,BUY,2207,1288,58.4,184.48
2025-06-07 13:24:19,SELL,24559,16304,66.4,0.83
2025-06-07 13:24:19,HOLD,364921,211414,57.9,0.17
2025-06-07 13:39:23,BUY,2218,1292,58.3,183.97
2025-06-07 13:39:23,SELL,24685,16363,66.3,0.82
2025-06-07 13:39:23,HOLD,366680,212111,57.8,0.16
2025-06-07 13:54:27,BUY,2229,1296,58.1,183.46
2025-06-07 13:54:27,SELL,24811,16422,66.2,0.82
2025-06-07 13:54:27,HOLD,368439,212808,57.8,0.15
2025-06-07 14:09:32,BUY,2240,1300,58.0,182.96
2025-06-07 14:09:32,SELL,24937,16481,66.1,0.81
2025-06-07 14:09:32,HOLD,370198,213505,57.7,0.15
2025-06-07 14:24:37,BUY,2251,1304,57.9,182.46
2025-06-07 14:24:37,SELL,25063,16540,66.0,0.81
2025-06-07 14:24:37,HOLD,371957,214202,57.6,0.14
2025-06-07 14:39:41,BUY,2262,1308,57.8,181.97
2025-06-07 14:39:41,SELL,25189,16599,65.9,0.8
2025-06-07 14:39:41,HOLD,373716,214899,57.5,0.14
2025-06-07 14:54:46,BUY,2273,1312,57.7,181.48
2025-06-07 14:54:46,SELL,25315,16658,65.8,0.79
2025-06-07 14:54:46,HOLD,375475,215596,57.4,0.13
2025-06-07 15:09:50,BUY,2284,1316,57.6,181.0
2025-06-07 15:09:50,SELL,25441,16717,65.7,0.79
2025-06-07 15:09:50,HOLD,377234,216293,57.3,0.12
2025-06-07 15:24:55,BUY,2295,1320,57.5,180.52
2025-06-07 15:24:55,SELL,25567,16776,65.6,0.78
2025-06-07 15:24:55,HOLD,378993,216990,57.3,0.12
2025-06-07 15:39:59,BUY,2306,1324,57.4,180.05
2025-06-07 15:39:59,SELL,25693,16835,65.5,0.78
2025-06-07 15:39:59,HOLD,380752,217687,57.2,0.11
2025-06-07 15:55:03,BUY,2317,1328,57.3,179.58
2025-06-07 15:55:03,SELL,25819,16894,65.4,0.77
2025-06-07 15:55:03,HOLD,382511,218384,57.1,0.11
2025-06-07 16:10:07,BUY,2328,1332,57.2,179.11
2025-06-07 16:10:07,SELL,25945,16953,65.3,0.77
2025-06-07 16:10:07,HOLD,384270,219081,57.0,0.1
2025-06-07 16:25:13,BUY,2339,1336,57.1,178.65
2025-06-07 16:25:13,SELL,26071,17012,65.3,0.76
2025-06-07 16:25:13,HOLD,386029,219778,56.9,0.09
2025-06-07 16:40:17,BUY,2350,1340,57.0,178.2
2025-06-07 16:40:17,SELL,26197,17071,65.2,0.76
2025-06-07 16:40:17,HOLD,387788,220475,56.9,0.09
2025-06-07 16:55:22,BUY,2361,1344,56.9,177.75
2025-06-07 16:55:22,SELL,26323,17130,65.1,0.76
2025-06-07 16:55:22,HOLD,389547,221172,56.8,0.08
2025-06-07 17:10:27,BUY,2372,1348,56.8,177.3
2025-06-07 17:10:27,SELL,26449,17189,65.0,0.75
2025-06-07 17:10:27,HOLD,391306,221869,56.7,0.08
2025-06-07 17:25:31,BUY,2383,1352,56.7,176.85
