timestamp,symbol,W3,W7,W14,score
2025-06-03 02:19:48,DOT,1.632,-7.9176,-10.6256,-6.1359
2025-06-03 02:19:48,LTC,2.8015,-5.9394,-4.4155,-2.7076
2025-06-03 02:33:43,BTC,1.228,-2.5707,-0.611,-0.6472
2025-06-03 02:33:43,ETH,3.0866,-1.5265,3.8648,2.014
2025-06-03 02:33:43,ADA,0.3846,-8.4713,-6.9416,-5.2027
2025-06-03 02:33:43,BNB,1.2433,-2.6303,2.8158,0.7102
2025-06-03 02:33:43,XRP,0.3586,-4.9017,-6.3908,-3.9192
2025-06-03 02:33:43,SOL,0.285,-10.4412,-6.0965,-5.4855
2025-06-03 02:33:43,DOT,1.2963,-8.2217,-10.9208,-6.4459
2025-06-03 02:33:43,LTC,2.5737,-6.1478,-4.6273,-2.9231
2025-06-03 02:45:41,BTC,1.2944,-2.5068,-0.5458,-0.582
2025-06-03 02:45:41,ETH,3.0383,-1.5726,3.8161,1.9661
2025-06-03 02:45:41,ADA,0.8645,-8.0338,-6.4968,-4.7495
2025-06-03 02:45:41,BNB,1.4174,-2.4628,2.9927,0.8835
2025-06-03 02:45:41,XRP,0.4118,-4.8512,-6.3411,-3.8683
2025-06-03 02:45:41,SOL,0.6017,-10.1584,-5.8,-5.187
2025-06-03 02:45:41,DOT,1.6417,-7.9088,-10.617,-6.1269
2025-06-03 02:45:41,LTC,2.6421,-6.0852,-4.5637,-2.8584
2025-06-03 03:03:07,BTC,1.3398,-2.4631,-0.5012,-0.5375
2025-06-03 03:03:07,ETH,3.1495,-1.4664,3.9282,2.0762
2025-06-03 03:03:07,ADA,1.1078,-7.8119,-6.2712,-4.5197
2025-06-03 03:03:07,BNB,1.3584,-2.5196,2.9327,0.8247
2025-06-03 03:03:07,XRP,0.5566,-4.7141,-6.2061,-3.7297
2025-06-03 03:03:07,SOL,0.9057,-9.8869,-5.5154,-4.9005
2025-06-03 03:03:07,DOT,1.9384,-7.6399,-10.3561,-5.8529
2025-06-03 03:03:07,LTC,2.5965,-6.1269,-4.6061,-2.9016
2025-06-03 04:03:11,BTC,1.5113,-2.298,-0.3328,-0.3691
2025-06-03 04:03:11,ETH,4.0144,-0.6402,4.7996,2.9321
2025-06-03 04:03:11,ADA,1.8384,-7.1458,-5.5939,-3.8297
2025-06-03 04:03:11,BNB,1.8838,-2.0142,3.4664,1.3474
2025-06-03 04:03:11,XRP,0.902,-4.3868,-5.884,-3.399
2025-06-03 04:03:11,SOL,2.6917,-8.2919,-3.843,-3.2172
2025-06-03 04:03:11,DOT,2.6462,-6.9987,-9.7337,-5.1992
2025-06-03 04:03:11,LTC,3.0748,-5.6893,-4.1614,-2.4489
2025-06-03 05:03:15,BTC,0.7454,-3.0352,-1.0848,-1.1209
2025-06-03 05:03:15,ETH,2.8398,-1.7623,3.6161,1.7697
2025-06-03 05:03:15,ADA,1.121,-7.7999,-6.259,-4.5073
2025-06-03 05:03:15,BNB,1.5764,-2.3099,3.1542,1.0416
2025-06-03 05:03:15,XRP,0.1779,-5.0729,-6.5593,-4.0922
2025-06-03 05:03:15,SOL,1.349,-9.491,-5.1002,-4.4827
2025-06-03 05:03:15,DOT,1.7122,-7.8449,-10.555,-6.0618
2025-06-03 05:03:15,LTC,2.346,-6.3562,-4.8391,-3.1387
2025-06-03 06:03:18,BTC,0.622,-3.1539,-1.2059,-1.2419
2025-06-03 06:03:18,ETH,2.416,-2.1671,3.1892,1.3503
2025-06-03 06:03:18,ADA,0.3991,-8.4582,-6.9282,-5.189
2025-06-03 06:03:18,BNB,1.1585,-2.7118,2.7297,0.6259
2025-06-03 06:03:18,XRP,0.0059,-5.2359,-6.7198,-4.2569
2025-06-03 06:03:18,SOL,1.0704,-9.7398,-5.3612,-4.7453
2025-06-03 06:03:18,DOT,1.0045,-8.4861,-11.1774,-6.7155
2025-06-03 06:03:18,LTC,1.9816,-6.6896,-5.1779,-3.4836
2025-06-03 07:03:21,BTC,0.311,-3.4532,-1.5113,-1.5472
2025-06-03 07:03:21,ETH,2.0905,-2.478,2.8612,1.0282
2025-06-03 07:03:21,ADA,0.0609,-8.7665,-7.2417,-5.5084
2025-06-03 07:03:21,BNB,1.0525,-2.8138,2.6221,0.5204
2025-06-03 07:03:21,XRP,-0.1575,-5.3907,-6.8721,-4.4133
2025-06-03 07:03:21,SOL,0.5764,-10.181,-5.8237,-5.2109
2025-06-03 07:03:21,DOT,0.5886,-8.8629,-11.5432,-7.0996
2025-06-03 07:03:21,LTC,1.6627,-6.9813,-5.4744,-3.7854
2025-06-03 08:03:25,BTC,0.5171,-3.2549,-1.309,-1.3449
2025-06-03 08:03:25,ETH,2.7191,-1.8776,3.4945,1.6503
2025-06-03 08:03:25,ADA,0.533,-8.3361,-6.8041,-5.0626
2025-06-03 08:03:25,BNB,1.0979,-2.7701,2.6682,0.5656
2025-06-03 08:03:25,XRP,0.3823,-4.8793,-6.3687,-3.8966
2025-06-03 08:03:25,SOL,1.102,-9.7115,-5.3315,-4.7155
2025-06-03 08:03:25,DOT,1.4666,-8.0674,-10.771,-6.2887
2025-06-03 08:03:25,LTC,2.2207,-6.4708,-4.9555,-3.2572
2025-06-03 08:18:29,BTC,0.4972,-3.2741,-1.3285,-1.3645
2025-06-03 08:18:29,ETH,2.6283,-1.9643,3.403,1.5604
2025-06-03 08:18:29,ADA,0.5629,-8.3088,-6.7764,-5.0343
2025-06-03 08:18:29,BNB,1.0737,-2.7934,2.6436,0.5415
2025-06-03 08:18:29,XRP,0.314,-4.9439,-6.4324,-3.9619
2025-06-03 08:18:29,SOL,0.9944,-9.8077,-5.4323,-4.8169
2025-06-03 08:18:29,DOT,1.4106,-8.1181,-10.8202,-6.3403
2025-06-03 08:18:29,LTC,2.1296,-6.5541,-5.0402,-3.3435
2025-06-03 08:33:32,BTC,0.4026,-3.3651,-1.4214,-1.4573
2025-06-03 08:33:32,ETH,2.4883,-2.098,3.262,1.4219
2025-06-03 08:33:32,ADA,0.3291,-8.522,-6.9931,-5.2551
2025-06-03 08:33:32,BNB,0.9768,-2.8866,2.5452,0.4451
2025-06-03 08:33:32,XRP,0.0669,-5.1781,-6.6629,-4.1985
2025-06-03 08:33:32,SOL,0.817,-9.9661,-5.5984,-4.9841
2025-06-03 08:33:32,DOT,1.2477,-8.2658,-10.9635,-6.4908
2025-06-03 08:33:32,LTC,1.936,-6.7313,-5.2202,-3.5267
2025-06-03 08:48:36,BTC,0.3865,-3.3806,-1.4372,-1.4731
2025-06-03 08:48:36,ETH,2.7297,-1.8674,3.5052,1.6608
2025-06-03 08:48:36,ADA,0.7069,-8.1775,-6.6429,-4.8983
2025-06-03 08:48:36,BNB,0.9752,-2.8881,2.5436,0.4436
2025-06-03 08:48:36,XRP,0.2075,-5.0448,-6.5317,-4.0639
2025-06-03 08:48:36,SOL,1.045,-9.7624,-5.3849,-4.7692
2025-06-03 08:48:36,DOT,1.5736,-7.9705,-10.6769,-6.1898
2025-06-03 08:48:36,LTC,2.0954,-6.5854,-5.072,-3.3758
2025-06-03 09:03:39,BTC,0.5362,-3.2366,-1.2902,-1.3262
2025-06-03 09:03:39,ETH,2.9927,-1.6162,3.7702,1.921
2025-06-03 09:03:39,ADA,0.9278,-7.976,-6.438,-4.6897
2025-06-03 09:03:39,BNB,1.0373,-2.8283,2.6067,0.5054
2025-06-03 09:03:39,XRP,0.2476,-5.0069,-6.4944,-4.0255
2025-06-03 09:03:39,SOL,1.4567,-9.3948,-4.9994,-4.3812
2025-06-03 09:03:39,DOT,1.649,-7.9022,-10.6106,-6.1202
2025-06-03 09:03:39,LTC,2.3346,-6.3666,-4.8496,-3.1495
2025-06-03 09:18:43,BTC,0.5297,-3.2428,-1.2966,-1.3326
2025-06-03 09:18:43,ETH,2.8339,-1.7679,3.6102,1.7639
2025-06-03 09:18:43,ADA,0.8354,-8.0603,-6.5237,-4.7769
2025-06-03 09:18:43,BNB,0.9843,-2.8793,2.5529,0.4526
2025-06-03 09:18:43,XRP,-0.0419,-5.2812,-6.7643,-4.3026
2025-06-03 09:18:43,SOL,1.2097,-9.6154,-5.2307,-4.614
2025-06-03 09:18:43,DOT,1.7147,-7.8427,-10.5529,-6.0596
2025-06-03 09:18:43,LTC,2.1068,-6.575,-5.0614,-3.365
2025-06-03 09:33:46,BTC,0.3795,-3.3874,-1.4441,-1.48
2025-06-03 09:33:46,ETH,2.8115,-1.7893,3.5876,1.7417
2025-06-03 09:33:46,ADA,0.6418,-8.2368,-6.7032,-4.9598
2025-06-03 09:33:46,BNB,0.9768,-2.8866,2.5452,0.4451
2025-06-03 09:33:46,XRP,-0.1556,-5.389,-6.8704,-4.4116
2025-06-03 09:33:46,SOL,1.2097,-9.6154,-5.2307,-4.614
2025-06-03 09:33:46,DOT,1.5274,-8.0123,-10.7176,-6.2325
2025-06-03 09:33:46,LTC,1.9816,-6.6896,-5.1779,-3.4836
2025-06-03 09:48:50,BTC,0.3795,-3.3874,-1.4441,-1.48
2025-06-03 09:48:50,ETH,2.7623,-1.8362,3.5381,1.6931
2025-06-03 09:48:50,ADA,0.5263,-8.3421,-6.8103,-5.0689
2025-06-03 09:48:50,BNB,0.9571,-2.9055,2.5252,0.4255
2025-06-03 09:48:50,XRP,-0.2294,-5.4588,-6.9392,-4.4821
2025-06-03 09:48:50,SOL,1.368,-9.474,-5.0824,-4.4648
2025-06-03 09:48:50,DOT,1.5541,-7.9881,-10.694,-6.2078
2025-06-03 09:48:50,LTC,1.9929,-6.6792,-5.1673,-3.4728
2025-06-03 10:03:54,BTC,0.3479,-3.4177,-1.4751,-1.511
2025-06-03 10:03:54,ETH,2.6703,-1.9241,3.4454,1.602
2025-06-03 10:03:54,ADA,0.2974,-8.5508,-7.0224,-5.285
2025-06-03 10:03:54,BNB,0.9283,-2.9332,2.496,0.3969
2025-06-03 10:03:54,XRP,-0.1038,-5.3398,-6.8221,-4.3619
2025-06-03 10:03:54,SOL,1.235,-9.5928,-5.207,-4.5901
2025-06-03 10:03:54,DOT,1.4179,-8.1115,-10.8138,-6.3336
2025-06-03 10:03:54,LTC,1.9816,-6.6896,-5.1779,-3.4836
2025-06-03 10:18:58,BTC,0.1264,-3.6309,-1.6926,-1.7284
2025-06-03 10:18:58,ETH,2.1227,-2.4472,2.8937,1.0601
2025-06-03 10:18:58,ADA,-0.3388,-9.1309,-7.6122,-5.8858
2025-06-03 10:18:58,BNB,0.8556,-3.0031,2.4221,0.3246
2025-06-03 10:18:58,XRP,-0.4751,-5.6917,-7.1684,-4.7174
2025-06-03 10:18:58,SOL,0.5067,-10.2432,-5.889,-5.2766
2025-06-03 10:18:58,DOT,0.9485,-8.5368,-11.2266,-6.7671
2025-06-03 10:18:58,LTC,1.4463,-7.1793,-5.6756,-3.9901
2025-06-03 10:34:02,BTC,0.0986,-3.6577,-1.7199,-1.7557
2025-06-03 10:34:02,ETH,2.4982,-2.0886,3.2719,1.4316
2025-06-03 10:34:02,ADA,-0.1641,-8.9716,-7.4503,-5.7208
2025-06-03 10:34:02,BNB,0.7435,-3.1109,2.3083,0.2131
2025-06-03 10:34:02,XRP,-0.3886,-5.6097,-7.0878,-4.6346
2025-06-03 10:34:02,SOL,0.6397,-10.1244,-5.7644,-5.1512
2025-06-03 10:34:02,DOT,1.1018,-8.398,-11.0919,-6.6256
2025-06-03 10:34:02,LTC,1.9246,-6.7417,-5.2308,-3.5375
2025-06-03 10:49:07,BTC,0.0816,-3.6741,-1.7365,-1.7724
2025-06-03 10:49:07,ETH,2.4199,-2.1633,3.1931,1.3542
2025-06-03 10:49:07,ADA,-0.2462,-9.0465,-7.5264,-5.7984
2025-06-03 10:49:07,BNB,0.6875,-3.1648,2.2514,0.1574
2025-06-03 10:49:07,XRP,-0.3395,-5.5632,-7.0419,-4.5876
2025-06-03 10:49:07,SOL,0.703,-10.0679,-5.7051,-5.0915
2025-06-03 10:49:07,DOT,0.754,-8.7131,-11.3977,-6.9468
2025-06-03 10:49:07,LTC,1.788,-6.8667,-5.3579,-3.6668
2025-06-03 11:04:11,BTC,0.2269,-3.5342,-1.5939,-1.6298
2025-06-03 11:04:11,ETH,2.5422,-2.0465,3.3163,1.4752
2025-06-03 11:04:11,ADA,-0.0155,-8.8361,-7.3125,-5.5805
2025-06-03 11:04:11,BNB,0.8208,-3.0366,2.3868,0.29
2025-06-03 11:04:11,XRP,-0.2771,-5.5041,-6.9838,-4.5279
2025-06-03 11:04:11,SOL,0.931,-9.8643,-5.4916,-4.8766
2025-06-03 11:04:11,DOT,1.1237,-8.3781,-11.0726,-6.6054
2025-06-03 11:04:11,LTC,1.8563,-6.8042,-5.2944,-3.6021
2025-06-03 11:19:15,BTC,0.2772,-3.4858,-1.5445,-1.5804
2025-06-03 11:19:15,ETH,2.5206,-2.0672,3.2945,1.4538
2025-06-03 11:19:15,ADA,0.2503,-8.5938,-7.0661,-5.3295
2025-06-03 11:19:15,BNB,0.8405,-3.0177,2.4068,0.3095
2025-06-03 11:19:15,XRP,-0.2371,-5.4661,-6.9464,-4.4895
2025-06-03 11:19:15,SOL,0.7474,-10.0283,-5.6636,-5.0497
2025-06-03 11:19:15,DOT,1.1237,-8.3781,-11.0726,-6.6054
2025-06-03 11:19:15,LTC,1.9474,-6.7209,-5.2097,-3.5159
2025-06-03 11:34:19,BTC,0.2303,-3.5309,-1.5906,-1.6264
2025-06-03 11:34:19,ETH,2.4419,-2.1423,3.2153,1.376
2025-06-03 11:34:19,ADA,0.3703,-8.4844,-6.9549,-5.2162
2025-06-03 11:34:19,BNB,0.842,-3.0162,2.4083,0.311
2025-06-03 11:34:19,XRP,-0.1688,-5.4015,-6.8827,-4.4242
2025-06-03 11:34:19,SOL,0.7094,-10.0622,-5.6992,-5.0855
2025-06-03 11:34:19,DOT,0.8342,-8.6404,-11.3271,-6.8727
2025-06-03 11:34:19,LTC,1.8449,-6.8146,-5.305,-3.6129
2025-06-03 11:49:23,BTC,0.373,-3.3936,-1.4505,-1.4864
2025-06-03 11:49:23,ETH,2.837,-1.7649,3.6133,1.767
2025-06-03 11:49:23,ADA,0.5669,-8.3051,-6.7726,-5.0305
2025-06-03 11:49:23,BNB,1.1539,-2.7162,2.7251,0.6214
2025-06-03 11:49:23,XRP,0.0428,-5.2009,-6.6854,-4.2216
2025-06-03 11:49:23,SOL,1.254,-9.5758,-5.1892,-4.5722
2025-06-03 11:49:23,DOT,1.1261,-8.3759,-11.0705,-6.6031
2025-06-03 11:49:23,LTC,2.1865,-6.502,-4.9873,-3.2896
2025-06-03 12:04:27,BTC,0.3181,-3.4465,-1.5044,-1.5403
2025-06-03 12:04:27,ETH,2.8476,-1.7548,3.624,1.7775
2025-06-03 12:04:27,ADA,0.1796,-8.6583,-7.1317,-5.3963
2025-06-03 12:04:27,BNB,0.9268,-2.9347,2.4944,0.3954
2025-06-03 12:04:27,XRP,0.0428,-5.2009,-6.6854,-4.2216
2025-06-03 12:04:27,SOL,1.33,-9.5079,-5.118,-4.5006
2025-06-03 12:04:27,DOT,1.3134,-8.2063,-10.9058,-6.4302
2025-06-03 12:04:27,LTC,2.1752,-6.5125,-4.9979,-3.3003
2025-06-03 12:19:31,BTC,0.4084,-3.3595,-1.4156,-1.4516
2025-06-03 12:19:31,ETH,2.9078,-1.6973,3.6846,1.837
2025-06-03 12:19:31,ADA,0.5457,-8.3245,-6.7923,-5.0506
2025-06-03 12:19:31,BNB,1.0025,-2.8618,2.5713,0.4707
2025-06-03 12:19:31,XRP,0.1638,-5.0862,-6.5725,-4.1057
2025-06-03 12:19:31,SOL,1.7291,-9.1516,-4.7444,-4.1245
2025-06-03 12:19:31,DOT,1.5712,-7.9727,-10.6791,-6.1921
2025-06-03 12:19:31,LTC,1.936,-6.7313,-5.2202,-3.5267
2025-06-03 12:34:36,BTC,0.4364,-3.3326,-1.3882,-1.4242
2025-06-03 12:34:36,ETH,2.9259,-1.68,3.7029,1.8549
2025-06-03 12:34:36,ADA,0.6057,-8.2698,-6.7367,-4.9939
2025-06-03 12:34:36,BNB,1.06,-2.8065,2.6298,0.528
2025-06-03 12:34:36,XRP,0.1634,-5.0867,-6.5729,-4.1061
2025-06-03 12:34:36,SOL,1.8557,-9.0385,-4.6258,-4.0051
2025-06-03 12:34:36,DOT,1.6782,-7.8757,-10.585,-6.0932
2025-06-03 12:34:36,LTC,1.7424,-6.9084,-5.4003,-3.7099
2025-06-03 12:49:35,BTC,0.4364,-3.3326,-1.3882,-1.4242
2025-06-03 12:49:35,ETH,2.8166,-1.7844,3.5927,1.7467
2025-06-03 12:49:35,ADA,0.4492,-8.4124,-6.8817,-5.1416
2025-06-03 12:49:35,BNB,0.9813,-2.8822,2.5498,0.4496
2025-06-03 12:49:35,XRP,0.1779,-5.0729,-6.5593,-4.0922
2025-06-03 12:49:35,SOL,1.9064,-8.9932,-4.5783,-3.9574
2025-06-03 12:49:35,DOT,1.4885,-8.0476,-10.7518,-6.2685
2025-06-03 12:49:35,LTC,1.6741,-6.9709,-5.4638,-3.7746
2025-06-03 13:04:39,BTC,0.4584,-3.3114,-1.3666,-1.4026
2025-06-03 13:04:39,ETH,2.8339,-1.7679,3.6102,1.7639
2025-06-03 13:04:39,ADA,0.4236,-8.4357,-6.9054,-5.1658
2025-06-03 13:04:39,BNB,0.9813,-2.8822,2.5498,0.4496
2025-06-03 13:04:39,XRP,0.4605,-4.8051,-6.2957,-3.8217
2025-06-03 13:04:39,SOL,2.3371,-8.6086,-4.1751,-3.5515
2025-06-03 13:04:39,DOT,1.6052,-7.9418,-10.6491,-6.1606
2025-06-03 13:04:39,LTC,1.6741,-6.9709,-5.4638,-3.7746
2025-06-03 13:19:43,BTC,0.4386,-3.3304,-1.386,-1.4219
2025-06-03 13:19:43,ETH,2.6943,-1.9012,3.4696,1.6258
2025-06-03 13:19:43,ADA,0.3227,-8.5278,-6.999,-5.2611
2025-06-03 13:19:43,BNB,0.795,-3.0614,2.3606,0.2644
2025-06-03 13:19:43,XRP,0.3886,-4.8732,-6.3628,-3.8905
2025-06-03 13:19:43,SOL,2.0141,-8.8971,-4.4775,-3.8559
2025-06-03 13:19:43,DOT,1.5882,-7.9572,-10.6641,-6.1764
2025-06-03 13:19:43,LTC,1.6627,-6.9813,-5.4744,-3.7854
2025-06-03 13:34:47,BTC,0.3712,-3.3954,-1.4522,-1.4882
2025-06-03 13:34:47,ETH,2.6216,-1.9707,3.3963,1.5538
2025-06-03 13:34:47,ADA,0.0328,-8.7921,-7.2677,-5.5349
2025-06-03 13:34:47,BNB,0.7481,-3.1065,2.313,0.2177
2025-06-03 13:34:47,XRP,0.7126,-4.5662,-6.0606,-3.5803
2025-06-03 13:34:47,SOL,1.9697,-8.9367,-4.519,-3.8977
2025-06-03 13:34:47,DOT,1.2136,-8.2966,-10.9935,-6.5223
2025-06-03 13:34:47,LTC,1.4235,-7.2002,-5.6967,-4.0117
2025-06-03 13:49:52,BTC,0.3466,-3.419,-1.4764,-1.5123
2025-06-03 13:49:52,ETH,2.4113,-2.1716,3.1844,1.3457
2025-06-03 13:49:52,ADA,0.1567,-8.6791,-7.1529,-5.4179
2025-06-03 13:49:52,BNB,0.789,-3.0672,2.3545,0.2583
2025-06-03 13:49:52,XRP,0.6021,-4.671,-6.1637,-3.6862
2025-06-03 13:49:52,SOL,1.8621,-9.0328,-4.6199,-3.9992
2025-06-03 13:49:52,DOT,1.0069,-8.4839,-11.1753,-6.7132
2025-06-03 13:49:52,LTC,1.173,-7.4294,-5.9297,-4.2488
2025-06-03 14:04:56,BTC,0.4702,-3.3,-1.355,-1.391
2025-06-03 14:04:56,ETH,2.2926,-2.285,3.0648,1.2282
2025-06-03 14:04:56,ADA,-0.003,-8.8248,-7.301,-5.5687
2025-06-03 14:04:56,BNB,0.7965,-3.0599,2.3622,0.2659
2025-06-03 14:04:56,XRP,0.7468,-4.5339,-6.0287,-3.5476
2025-06-03 14:04:56,SOL,1.7354,-9.1459,-4.7385,-4.1185
2025-06-03 14:04:56,DOT,0.9875,-8.5015,-11.1924,-6.7312
2025-06-03 14:04:56,LTC,1.321,-7.2939,-5.792,-4.1087
2025-06-03 14:20:00,BTC,0.4797,-3.2909,-1.3456,-1.3816
2025-06-03 14:20:00,ETH,2.3999,-2.1825,3.1729,1.3344
2025-06-03 14:20:00,ADA,-0.2102,-9.0137,-7.493,-5.7644
2025-06-03 14:20:00,BNB,0.7117,-3.1415,2.276,0.1815
2025-06-03 14:20:00,XRP,0.8833,-4.4045,-5.9014,-3.4169
2025-06-03 14:20:00,SOL,1.9571,-8.948,-4.5309,-3.9096
2025-06-03 14:20:00,DOT,1.2574,-8.2569,-10.955,-6.4818
2025-06-03 14:20:00,LTC,1.4121,-7.2106,-5.7073,-4.0225
2025-06-03 14:35:04,BTC,0.4948,-3.2764,-1.3309,-1.3668
2025-06-03 14:35:04,ETH,2.5583,-2.0311,3.3325,1.4912
2025-06-03 14:35:04,ADA,-0.1121,-8.9242,-7.402,-5.6717
2025-06-03 14:35:04,BNB,0.6648,-3.1866,2.2284,0.1348
2025-06-03 14:35:04,XRP,0.8159,-4.4683,-5.9642,-3.4814
2025-06-03 14:35:04,SOL,2.1091,-8.8122,-4.3886,-3.7664
2025-06-03 14:35:04,DOT,0.6713,-8.788,-11.4704,-7.0232
2025-06-03 14:35:04,LTC,1.2299,-7.3773,-5.8767,-4.1949
2025-06-03 14:50:08,BTC,0.4668,-3.3033,-1.3584,-1.3943
2025-06-03 14:50:08,ETH,2.7293,-1.8678,3.5048,1.6604
2025-06-03 14:50:08,ADA,0.0538,-8.773,-7.2483,-5.5151
2025-06-03 14:50:08,BNB,0.5724,-3.2755,2.1346,0.0429
2025-06-03 14:50:08,XRP,1.2078,-4.097,-5.5987,-3.1063
2025-06-03 14:50:08,SOL,2.3307,-8.6143,-4.181,-3.5575
2025-06-03 14:50:08,DOT,0.8585,-8.6183,-11.3057,-6.8502
2025-06-03 14:50:08,LTC,1.4691,-7.1585,-5.6544,-3.9686
2025-06-03 15:05:14,BTC,0.5341,-3.2385,-1.2922,-1.3282
2025-06-03 15:05:14,ETH,2.9192,-1.6864,3.6961,1.8483
2025-06-03 15:05:14,ADA,-0.0427,-8.8609,-7.3377,-5.6061
2025-06-03 15:05:14,BNB,0.5815,-3.2667,2.1438,0.052
2025-06-03 15:05:14,XRP,1.3161,-3.9944,-5.4977,-3.0026
2025-06-03 15:05:14,SOL,2.1534,-8.7726,-4.3471,-3.7246
2025-06-03 15:05:14,DOT,1.0653,-8.431,-11.1239,-6.6593
2025-06-03 15:05:14,LTC,1.4577,-7.1689,-5.665,-3.9794
2025-06-03 15:20:19,BTC,0.5573,-3.2162,-1.2695,-1.3055
2025-06-03 15:20:19,ETH,3.2517,-1.3687,4.0312,2.1774
2025-06-03 15:20:19,ADA,0.3039,-8.5449,-7.0164,-5.2789
2025-06-03 15:20:19,BNB,0.6951,-3.1575,2.2591,0.1649
2025-06-03 15:20:19,XRP,1.1704,-4.1324,-5.6335,-3.142
2025-06-03 15:20:19,SOL,2.1724,-8.7557,-4.3293,-3.7067
2025-06-03 15:20:19,DOT,1.4714,-8.063,-10.7668,-6.2842
2025-06-03 15:20:19,LTC,2.0613,-6.6167,-5.1038,-3.4081
2025-06-03 15:35:23,BTC,0.318,-3.4465,-1.5045,-1.5404
2025-06-03 15:35:23,ETH,2.7167,-1.8798,3.4921,1.6479
2025-06-03 15:35:23,ADA,-0.6297,-9.3962,-7.8819,-6.1605
2025-06-03 15:35:23,BNB,0.689,-3.1633,2.253,0.1589
2025-06-03 15:35:23,XRP,0.6335,-4.6412,-6.1344,-3.6561
2025-06-03 15:35:23,SOL,1.5897,-9.276,-4.8749,-4.2558
2025-06-03 15:35:23,DOT,1.0628,-8.4332,-11.1261,-6.6615
2025-06-03 15:35:23,LTC,1.6057,-7.0334,-5.5273,-3.8392
2025-06-03 15:50:27,BTC,0.479,-3.2916,-1.3464,-1.3823
2025-06-03 15:50:27,ETH,3.1896,-1.4281,3.9686,2.1159
2025-06-03 15:50:27,ADA,-0.4459,-9.2286,-7.7115,-5.987
2025-06-03 15:50:27,BNB,0.7632,-3.092,2.3283,0.2327
2025-06-03 15:50:27,XRP,0.8232,-4.4614,-5.9574,-3.4744
2025-06-03 15:50:27,SOL,1.7544,-9.129,-4.7207,-4.1006
2025-06-03 15:50:27,DOT,0.9607,-8.5258,-11.2159,-6.7559
2025-06-03 15:50:27,LTC,1.9816,-6.6896,-5.1779,-3.4836
2025-06-03 16:05:31,BTC,0.5173,-3.2547,-1.3088,-1.3447
2025-06-03 16:05:31,ETH,3.1704,-1.4465,3.9492,2.0969
2025-06-03 16:05:31,ADA,-0.7091,-9.4685,-7.9555,-6.2355
2025-06-03 16:05:31,BNB,0.7254,-3.1284,2.2899,0.1951
2025-06-03 16:05:31,XRP,0.7272,-4.5524,-6.047,-3.5663
2025-06-03 16:05:31,SOL,1.444,-9.4061,-5.0113,-4.3931
2025-06-03 16:05:31,DOT,1.041,-8.4531,-11.1453,-6.6818
2025-06-03 16:05:31,LTC,1.7538,-6.898,-5.3897,-3.6991
2025-06-03 16:20:35,BTC,0.7507,-3.03,-1.0796,-1.1156
2025-06-03 16:20:35,ETH,3.4251,-1.2031,4.2059,2.3489
2025-06-03 16:20:35,ADA,-0.4171,-9.2024,-7.6849,-5.9598
2025-06-03 16:20:35,BNB,0.4452,-3.3978,2.0054,-0.0836
2025-06-03 16:20:35,XRP,1.099,-4.2001,-5.7002,-3.2104
2025-06-03 16:20:35,SOL,1.9634,-8.9423,-4.525,-3.9037
2025-06-03 16:20:35,DOT,1.2088,-8.301,-10.9978,-6.5268
2025-06-03 16:20:35,LTC,1.6968,-6.9501,-5.4426,-3.753
2025-06-03 16:35:39,BTC,1.0347,-2.7567,-0.8007,-0.8369
2025-06-03 16:35:39,ETH,3.4231,-1.205,4.2039,2.347
2025-06-03 16:35:39,ADA,-0.1369,-8.9469,-7.4251,-5.6952
2025-06-03 16:35:39,BNB,0.8208,-3.0366,2.3868,0.29
2025-06-03 16:35:39,XRP,1.3143,-3.9961,-5.4994,-3.0043
2025-06-03 16:35:39,SOL,2.2167,-8.7161,-4.2877,-3.6649
2025-06-03 16:35:39,DOT,1.6636,-7.8889,-10.5978,-6.1067
2025-06-03 16:35:39,LTC,2.0499,-6.6271,-5.1144,-3.4189
2025-06-03 16:50:43,BTC,1.3325,-2.4701,-0.5083,-0.5446
2025-06-03 16:50:43,ETH,3.7215,-0.92,4.5045,2.6422
2025-06-03 16:50:43,ADA,0.1826,-8.6555,-7.1289,-5.3934
2025-06-03 16:50:43,BNB,0.9768,-2.8866,2.5452,0.4451
2025-06-03 16:50:43,XRP,1.6742,-3.655,-5.1637,-2.6597
2025-06-03 16:50:43,SOL,2.4511,-8.5068,-4.0683,-3.444
2025-06-03 16:50:43,DOT,1.666,-7.8867,-10.5957,-6.1045
2025-06-03 16:50:43,LTC,2.2549,-6.4395,-4.9238,-3.2249
2025-06-03 17:05:47,BTC,1.5919,-2.2205,-0.2537,-0.2901
2025-06-03 17:05:47,ETH,3.8614,-0.7863,4.6455,2.7807
2025-06-03 17:05:47,ADA,-0.0119,-8.8328,-7.3091,-5.5771
2025-06-03 17:05:47,BNB,1.1782,-2.6929,2.7497,0.6455
2025-06-03 17:05:47,XRP,1.8549,-3.4838,-4.9951,-2.4867
2025-06-03 17:05:47,SOL,2.9008,-8.1052,-3.6473,-3.0202
2025-06-03 17:05:47,DOT,1.7536,-7.8074,-10.5187,-6.0236
2025-06-03 17:05:47,LTC,2.4143,-6.2936,-4.7755,-3.074
2025-06-03 17:20:52,BTC,1.6472,-2.1672,-0.1994,-0.2358
2025-06-03 17:20:52,ETH,3.9766,-0.6763,4.7615,2.8947
